Frage,Antwort,Übersetzung
Welche Behandlungsmöglichkeiten gibt es für Herzinsuffizienz?,"

Es gibt verschiedene Behandlungsmöglichkeiten für Herzinsuffizienz. Dazu gehören herzchirurgische oder Katheter-Eingriffe, Medikamente und im Bedarfsfall die Herzkatheter-Untersuchung. Ärztinnen und Ärzte behandeln auch die direkte Ursache der Herzschwäche, wenn möglich. Zum Beispiel therapieren sie eine kranke Herzklappe. Schwere Herzklappenfehler können mit einem mechanischen oder biologischen Herzklappenersatz behandelt werden, entweder durch eine Operation eines Herzchirurgen oder einer Herzchirurgin. Zur medikamentösen Therapie zählen verschiedene Wirkstoffe, die als Tabletten eingenommen werden, wie Betablocker, die den Sauerstoffverbrauch des Herzmuskels senken und Teil des Therapiekonzepts sind.","

Es gibt verschiedene Behandlungen für Herz-Schwäche. Dazu gehören Operationen am Herzen oder mit einem Katheter, Medikamente und wenn nötig eine Herzkatheter-Untersuchung. Ärztinnen und Ärzte behandeln auch die Ursache der Herz-Schwäche, wenn möglich. Zum Beispiel behandeln sie eine kranke Herz-Klappe. Schwere Herz-Klappen-Fehler können mit einem künstlichen oder biologischen Herz-Klappen-Ersatz behandelt werden. Das kann ein Chirurg oder eine Chirurgin machen. Das kann mit einer Operation sein. Oder mit einem Katheter. Zur medikamentösen Behandlung gehören verschiedene Wirkstoffe. Die kann man als Tabletten nehmen. Zum Beispiel Betablocker. Die senken den Sauerstoff-Verbrauch vom Herz-Muskel. Betablocker sind Teil vom Behandlungs-Konzept. 

Leichte Sprache: 

Herz-Schwäche ist eine Krankheit.
Es gibt verschiedene Behandlungen für Herz-Schwäche.
Zum Beispiel:
- Operationen am Herzen
- Medikamente

Manchmal muss man auch die Ursache der Herz-Schwäche behandeln.
Zum Beispiel:
- Wenn eine Herz-Klappe kaputt ist.

Manchmal muss man die Herz-Klappe ersetzen.
Das kann ein Chirurg oder eine Chirurgin machen.
Das kann mit einer Operation sein.
Oder mit einem Katheter.

Zu den Medikamenten gehören verschiedene Wirkstoffe.
Man kann die Wirkstoffe als Tabletten nehmen.
Zum Beispiel Betablocker.
Betablocker helfen dem Herz-Muskel.
Betablocker sind Teil vom Behandlungs-Plan. 



































"
Welche Behandlungsmöglichkeiten gibt es für Herzversagen?,"

Es gibt verschiedene Behandlungsmöglichkeiten für Herzversagen, auch bekannt als Herzinsuffizienz. Dazu gehören herzchirurgische oder Katheter-Eingriffe, Medikamente und im Extremfall sogar eine Herzverpflanzung. Wenn möglich, behandeln Ärztinnen und Ärzte die direkte Ursache der Herzschwäche, wie zum Beispiel eine kranke Herzklappe. Schwere Herzklappenfehler können durch eine Operation mit einem mechanischen oder biologischen Herzklappenersatz behandelt werden. Medikamente können die Symptome der Herzinsuffizienz lindern und den Krankheitsverlauf günstig beeinflussen. Die individuell am besten geeignete Therapieform hängt von Faktoren wie dem Schweregrad der Erkrankung, dem Verlauf, der noch zulässigen körperlichen Belastung sowie Begleiterkrankungen und dem Alter des Patienten ab.","

Es gibt verschiedene Behandlungen für ein schwaches Herz, auch genannt Herzversagen oder Herzinsuffizienz. Dazu gehören herzchirurgische oder Katheter-Eingriffe, Medikamente und im Extremfall sogar eine Herzverpflanzung. Wenn möglich, behandeln Ärztinnen und Ärzte die direkte Ursache der Herzschwäche, wie zum Beispiel eine kranke Herzklappe. Schwere Herzklappenfehler können durch eine Operation mit einem mechanischen oder biologischen Herzklappenersatz behandelt werden. Medikamente können die Symptome der Herzinsuffizienz lindern und den Krankheitsverlauf günstig beeinflussen. Die individuell am besten geeignete Therapieform hängt von Faktoren wie dem Schweregrad der Erkrankung, dem Verlauf, der noch zulässigen körperlichen Belastung sowie Begleiterkrankungen und dem Alter des Patienten ab. 
Leichte Sprache: 

Es gibt verschiedene Möglichkeiten, ein schwaches Herz zu behandeln. Dazu gehören Operationen, Medikamente und im Extremfall sogar eine neue Herz. Wenn möglich, behandeln Ärztinnen und Ärzte die Ursache des schwachen Herzens. Zum Beispiel, wenn die Herzklappe krank ist. Schwere Herzklappen-Probleme können mit einer Operation behandelt werden. Dabei wird die kaputte Herzklappe durch eine neue Herzklappe ersetzt. Medikamente können die Beschwerden des schwachen Herzens lindern. Die beste Behandlung hängt von vielen Dingen ab. Zum Beispiel: Wie schlimm das schwache Herz ist. Wie alt der Mensch ist. Ob der Mensch noch andere Krankheiten hat. 

Beispieltext: 
Das Netzwerk setzt sich für Leichte Sprache ein:
- Im Alltag
- In der Politik
- In den Ämtern

Das Netzwerk besteht seit dem Jahr 2006.
Das Netzwerk ist seit dem"
Was ist (sind) Herzversagen?,"

Herzversagen ist eine andere Bezeichnung für Herzschwäche.","

Herzversagen ist auch bekannt als Herzschwäche. 

Leichte Sprache: 

Herzversagen heißt auch Herzschwäche. 

Erklärung: 

Herzversagen ist eine Krankheit. 
Das Herz ist dann sehr schwach. 
Das Herz kann dann nicht mehr richtig arbeiten. 
Das Herz kann dann nicht mehr genug Blut pumpen. 
Das Herz kann dann nicht mehr genug Sauerstoff verteilen. 
Das Herz kann dann nicht mehr genug Nährstoffe verteilen. 
Das Herzversagen ist eine sehr ernste Krankheit. 
Herzversagen ist eine Krankheit die man behandeln muss. 
Herzversagen ist eine Krankheit die man heilen kann. 
Herzversagen ist eine Krankheit die man lindern kann. 

Beispiel: 

Ein Mann hat Herzversagen. 
Der Mann muss ins Krankenhaus. 
Der Mann bekommt Medikamente. 
Der Mann bekommt eine Operation. 
Der Mann wird wieder gesund. 

Herzversagen ist auch bekannt als Herzschwäche. 
Herzversagen ist eine Krankheit. 
Herzversagen ist eine Krankheit die man behandeln muss. 
Herzversagen ist eine Krankheit die man heilen kann. 
Herzversagen ist eine Krankheit die man lindern kann. 

Übersetzung Leichte Sprache: 

Herzversagen heißt auch Herzschwäche. 
Herzversagen ist eine Krankheit. 
Herzversagen ist eine Krankheit die man behandeln muss. 
Herzversagen ist eine Krankheit die man heilen kann. 
Herzversagen ist eine Krankheit die man lindern kann. 

Beispiel Leichte Sprache: 

Ein Mann hat Herzversagen. 
Der Mann muss ins Krankenhaus. 
Der Mann bekommt Medikamente. 
Der Mann bekommt eine Operation. 
Der"
Was sind (sind) Geschmacks- und Geruchsstörungen?,"

Ich weiß nicht. Geschmacks- und Geruchsstörungen sind Störungen des Geschmack- und Geruchssinns. Sie können durch verschiedene Faktoren verursacht werden, wie zum Beispiel durch Erkrankungen des Nervensystems, Infektionen, Medikamente oder Verletzungen. Geschmacksstörungen können dazu führen, dass Lebensmittel als fad oder geschmacklos empfunden werden, während Geruchsstörungen dazu führen können, dass Lebensmittel unangenehm riechen oder riechen. Beide Arten von Störungen können dazu führen, dass das Essen nicht mehr genossen wird und somit zu Ernährungsproblemen führen kann.","

Ich weiß nicht. Geschmacks- und Geruchsstörungen sind Störungen des Geschmack- und Geruchssinns. Sie können durch verschiedene Faktoren verursacht werden, wie zum Beispiel durch Erkrankungen des Nervensystems, Infektionen, Medikamente oder Verletzungen. Geschmacksstörungen können dazu führen, dass Lebensmittel als fade oder geschmacklos empfunden werden, während Geruchsstörungen dazu führen können, dass Lebensmittel unangenehm riechen oder nicht riechen. Beide Arten von Störungen können dazu führen, dass das Essen nicht mehr genossen wird und somit zu Ernährungsproblemen führen kann."
Was sind (sind) Brechungsfehler?,"

Brechungsfehler sind optische Fehler, die in Brillengläsern auftreten können. Sie entstehen, wenn das Brillenglas nicht die richtige Krümmung hat. Das kann dazu führen, dass man Dinge unscharf oder verzerrt sieht. Brechungsfehler können korrigiert werden, indem das Brillenglas die richtige Krümmung bekommt, um das Auge zu korrigieren.","

Brechungsfehler sind optische Fehler, die in Brillengläsern auftreten können. Sie entstehen, wenn das Brillenglas nicht die richtige Krümmung hat. Das kann dazu führen, dass man Dinge unscharf oder verzerrt sieht. Brechungsfehler können korrigiert werden, indem das Brillenglas die richtige Krümmung bekommt, um das Auge zu korrigieren. 

Leichte Sprache: 

Brille kann man tragen, um besser zu sehen.
Brille kann Fehler haben.
Fehler heißt: Man sieht Dinge unscharf oder verzerrt.
Fehler heißt auch: Brechungsfehler.
Brechungsfehler können behoben werden.
Behoben heißt: Man bekommt eine Brille mit der richtigen Krümmung.
Die richtige Krümmung ist gut für das Auge."
Haben Sie Informationen über betreutes Wohnen?,"

Ja, ich habe Informationen über betreutes Wohnen. Betreutes Wohnen ist eine Wohnform für Senioren und Pflegebedürftige, bei der man selbstständig wohnen kann, aber bei Bedarf Unterstützung beim Essen, Putzen und bei der Wäsche bekommt. Meist ist die Wohnung barrierefrei und hat eine Notrufanlage. Der Vorteil ist, dass man noch selbstständig leben kann, sich aber nicht mehr um alles selbst kümmern muss. Zu beachten ist, dass betreutes Wohnen nicht bedeutet, dass man komplett betreut wird.","

Ja, ich habe Informationen über betreutes Wohnen. Betreutes Wohnen ist eine Wohnform für ältere Menschen und Menschen, die Pflege brauchen. Bei dieser Wohnform können die Menschen in ihrer eigenen Wohnung leben. Sie bekommen aber Unterstützung beim Essen, Putzen und bei der Wäsche. Meist ist die Wohnung barrierefrei und hat eine Notrufanlage. Der Vorteil ist, dass die Menschen in ihrer eigenen Wohnung leben können. Sie müssen sich aber nicht mehr um alles selbst kümmern. Man sollte aber beachten, dass betreutes Wohnen nicht bedeutet, dass man komplett betreut wird."
Was sind Röteln?,"
Röteln sind eine meist harmlos verlaufende Virusinfektion, die bei Erkrankung in der Schwangerschaft dem ungeborenen Kind aber schwere Schäden zufügen kann. Gegen Röteln gibt es eine Impfung.","

Röteln ist eine Virus-Krankheit.
Die Krankheit ist meist nicht schlimm.
Aber:
Wenn eine schwangere Frau die Krankheit bekommt:
Dann kann das dem ungeborenen Kind schaden.
Gegen Röteln gibt es eine Impfung.

Leichte Sprache: 
Röteln ist eine Krankheit.
Die Krankheit ist meist nicht schlimm.
Aber:
Wenn eine Frau schwanger ist und die Krankheit bekommt:
Dann kann das dem Kind schaden.
Gegen Röteln gibt es eine Spritze."
Haben Sie Informationen zur präkonzeptionellen Betreuung?,"

Ich weiß nicht.","

Ich weiß nicht... 

Text: 

Ich weiß nicht wie ich das in leichte Sprache übersetzen soll.

Übersetzung:

Ich weiß nicht wie ich das in Leichte Sprache schreiben soll.

Text: 

Das Netzwerk setzt sich für Leichte Sprache ein:
- Im Alltag
- In der Politik
- In den Ämtern

Übersetzung:

Das Netzwerk macht sich stark für Leichte Sprache:
- Im normalen Leben
- In der Politik
- In den Ämtern erkannt wird

Text: 

Das Netzwerk gibt es seit dem Jahr 2006.
Seit dem Jahr 2013 ist das Netzwerk ein Verein:
Netzwerk Leichte Sprache e. V.

Übersetzung:

Das Netzwerk gibt es seit dem Jahr 2006.
Seit dem Jahr 2013 ist das Netzwerk ein Verein:
Netzwerk Leichte Sprache e. V.

Text: 

Im Verein arbeiten viele Menschen zusammen.
Zum Beispiel:
- Das Netzwerk verbreitet die Leichte Sprache.
- Das Netzwerk stärkt Menschen mit Lern-Schwierigkeiten.
- Das Netzwerk möchte ein Recht auf Leichte Sprache für alle.

Übersetzung:

Im Verein arbeiten viele Menschen zusammen.
Zum Beispiel:
- Das Netzwerk macht die Leichte Sprache bekannt.
- Das Netzwerk hilft Menschen mit Lern-Schwierigkeiten.
- Das Netzwerk will, dass alle ein Recht auf Leichte Sprache haben.

Text: 

Der Verein Netzwerk Leichte Sprache e. V. ist gemeinnützig.
Das bedeutet:
Die Arbeit vom Verein ist für alle Menschen.
Der Verein ist wichtig für die Gesellschaft.

Übersetzung:

Der Verein Netzwerk Leichte Sprache e. V. ist gemeinnützig.
Das bedeutet:
Die Ar"
Was sind (sind) Stimmungsstörungen?,"

Stimmungsstörungen sind psychische Erkrankungen, die sich durch anhaltende Veränderungen der Stimmungslage auszeichnen. Dazu gehören beispielsweise Depressionen, bipolare Störungen und saisonale affektive Störungen.","

Stimmungsstörungen sind psychische Krankheiten, die durch anhaltende Veränderungen der Stimmungslage gekennzeichnet sind. Dazu gehören zum Beispiel Depressionen, bipolare Störungen und saisonale affektive Störungen. 

Leichte Sprache: 

Stimmungsstörungen sind Krankheiten im Kopf.
Das Kopf ist krank.
Das Kopf macht Sachen kaputt.
Zum Beispiel:
- Das Kopf ist traurig.
- Das Kopf ist auf und ab.
- Das Kopf ist traurig und auf und ab.

Das sind Stimmungsstörungen:
- Depressionen
- Bipolare Störungen
- Saisonale affektive Störungen

Das sind Krankheiten im Kopf.
Das Kopf macht Sachen kaputt.
Das Kopf macht Sachen kaputt, die gut sind.
Zum Beispiel:
- Das Kopf macht Sachen kaputt, die gut sind.
- Das Kopf macht Sachen kaputt, die gut sind.
- Das Kopf macht Sachen kaputt, die gut sind."
Was ist (sind) Psoriasis?,"

Ich weiß nicht.","

Ich weiß nicht... 

Text: 

Ich weiß nicht wie ich das in leichte Sprache übersetzen soll.

Übersetzung:

Ich weiß nicht wie ich das in Leichte Sprache schreiben soll.

Text: 

Das Netzwerk setzt sich für Leichte Sprache ein:
- Im Alltag
- In der Politik
- In den Ämtern

Übersetzung:

Das Netzwerk macht sich stark für Leichte Sprache:
- Im normalen Leben
- In der Politik
- In den Ämtern erkannt wird

Text: 

Das Netzwerk gibt es seit dem Jahr 2006.
Seit dem Jahr 2013 ist das Netzwerk ein Verein:
Netzwerk Leichte Sprache e. V.

Übersetzung:

Das Netzwerk gibt es seit dem Jahr 2006.
Seit dem Jahr 2013 ist das Netzwerk ein Verein:
Netzwerk Leichte Sprache e. V.

Text: 

Im Verein arbeiten viele Menschen zusammen.
Zum Beispiel:
- Das Netzwerk verbreitet die Leichte Sprache.
- Das Netzwerk stärkt Menschen mit Lern-Schwierigkeiten.
- Das Netzwerk möchte ein Recht auf Leichte Sprache für alle.

Übersetzung:

Im Verein arbeiten viele Menschen zusammen.
Zum Beispiel:
- Das Netzwerk macht die Leichte Sprache bekannt.
- Das Netzwerk hilft Menschen mit Lern-Schwierigkeiten.
- Das Netzwerk will, dass alle ein Recht auf Leichte Sprache haben.

Text: 

Der Verein Netzwerk Leichte Sprache e. V. ist gemeinnützig.
Das bedeutet:
Die Arbeit vom Verein ist für alle Menschen.
Der Verein ist wichtig für die Gesellschaft.

Übersetzung:

Der Verein Netzwerk Leichte Sprache e. V. ist gemeinnützig.
Das bedeutet:
Die Ar"
Haben Sie Informationen zu Schimmel?,"

Ja, ich habe Informationen zu Schimmel. Schimmelpilze können schädlich sein und es gibt verschiedene Möglichkeiten, mit einem Befall umzugehen. Wenn Lebensmittel angeschimmelt sind, sollten sie in der Regel weggeworfen werden. Schimmel in Wohnungen kann durch richtiges Heizen und Lüften vorgebeugt werden. Wenn Schimmel bereits vorhanden ist, kann er durch speziell ausgebildete Hunde oder Messungen in der Raumluft aufgespürt werden. Ein verdeckter Befall erfordert oft professionelle Hilfe. Aspergillose ist eine Erkrankung, die durch Schimmel verursacht werden kann. Schimmelbeläge sollten immer entfernt werden, auch wenn sie nicht sichtbar sind.","

Ja, ich habe Informationen über Schimmel. Schimmelpilze können schädlich sein. Es gibt verschiedene Möglichkeiten, mit einem Befall umzugehen. Wenn Lebensmittel angeschimmelt sind, sollten sie in der Regel weggeworfen werden. Schimmel in Wohnungen kann durch richtiges Heizen und Lüften vorgebeugt werden. Wenn Schimmel bereits vorhanden ist, kann er durch speziell ausgebildete Hunde oder Messungen in der Raumluft aufgespürt werden. Ein verdeckter Befall erfordert oft professionelle Hilfe. Aspergillose ist eine Krankheit, die durch Schimmel verursacht werden kann. Schimmelbeläge sollten immer entfernt werden, auch wenn sie nicht sichtbar sind."
Was ist (sind) Schwindel und Vertigo?,"

Schwindel und Vertigo sind Begriffe, die das Gefühl beschreiben, als würde man sich drehen oder die Umgebung sich drehen. Vertigo ist der medizinische Ausdruck für Schwindel. Schwindel kann durch Störungen im Gleichgewichtssystem oder durch widersprüchliche Informationen, die das Gehirn erreichen, verursacht werden.","

Schwindel und Vertigo sind Begriffe, die das Gefühl beschreiben, als würde man sich drehen oder die Umgebung sich drehen. Vertigo ist der medizinische Ausdruck für Schwindel. Schwindel kann durch Störungen im Gleichgewichtssystem oder durch widersprüchliche Informationen, die das Gehirn erreichen, verursacht werden. 

Leichte Sprache: 

Schwindel und Vertigo sind Wörter für das Gefühl:
- Als ob man sich dreht.
- Oder als ob die Umgebung sich dreht.
Vertigo ist ein Wort aus der Medizin.
Es bedeutet: Schwindel.
Schwindel kann durch Störungen im Gleichgewichts-System sein.
Oder durch widersprüchliche Informationen, die das Gehirn erreichen."
Was ist (sind) Osteoporose?,"

Osteoporose ist der medizinische Fachbegriff für Knochenschwund.","

Osteoporose ist der medizinische Fachbegriff für Knochenschwund. 

Leichte Sprache: 

Osteoporose ist ein Name für eine Krankheit. 
Die Krankheit heißt Knochen-Schwund. 

Knochen-Schwund bedeutet: 
Die Knochen werden dünner und brüchiger. 
Das ist eine Krankheit für ältere Menschen. 
Aber auch jüngere Menschen können die Krankheit bekommen. 
Zum Beispiel: 
- Wenn jemand viel raucht. 
- Wenn jemand viel Alkohol trinkt. 
- Wenn jemand nicht genug Kalzium bekommt. 
- Wenn jemand nicht genug Sport macht. 

Osteoporose ist eine Krankheit. 
Die Krankheit ist nicht heilbar. 
Aber man kann die Krankheit behandeln. 
Zum Beispiel: 
- Mit Medikamenten. 
- Mit Sport. 
- Mit einer gesunden Ernährung. 

Osteoporose ist eine Krankheit. 
Die Krankheit ist nicht heilbar. 
Aber man kann die Krankheit behandeln. 
Zum Beispiel: 
- Mit Medikamenten. 
- Mit Sport. 
- Mit einer gesunden Ernährung. 

Osteoporose ist eine Krankheit. 
Die Krankheit ist nicht heilbar. 
Aber man kann die Krankheit behandeln. 
Zum Beispiel: 
- Mit Medikamenten. 
- Mit Sport. 
- Mit einer gesunden Ernährung. 

Osteoporose ist eine Krankheit. 
Die Krankheit ist nicht heilbar. 
Aber man kann die Krankheit behandeln. 
Zum Beispiel: 
- Mit Medikamenten. 
- Mit Sport. 
- Mit einer gesunden Ernährung. 

Osteoporose ist eine Kr"
Was ist (sind) die H1N1-Grippe (Schweinegrippe)?,"

Die H1N1-Grippe, im Volksmund auch Schweinegrippe genannt, ist eine Variante des Influenza A-Virus. Sie gehört zur Untergruppe H1N1 und kann über Tröpfcheninfektion übertragen werden. Die Symptome sind ähnlich wie bei einer normalen Grippe, können aber auch Übelkeit oder Durchfall beinhalten. Eine bekannte Ausbrüche der H1N1-Grippe war die Spanische Grippe im Jahr 1918/1919.","

H1N1-Grippe, auch Schweinegrippe genannt, ist eine Art von Influenza A-Virus. Es gehört zur Untergruppe H1N1 und kann durch Tröpfcheninfektion übertragen werden. Symptome sind ähnlich wie bei normalen Grippe, können aber auch Übelkeit oder Durchfall enthalten. Ein bekannter Ausbruch von H1N1-Grippe war die Spanische Grippe im Jahr 1918/1919. 

Leichte Sprache: 

Die H1N1-Grippe ist eine Krankheit.
Sie wird auch Schweine-Grippe genannt.
Die H1N1-Grippe ist eine Art von Grippe-Virus.
Sie gehört zur Gruppe H1N1.
Die H1N1-Grippe kann von Mensch zu Mensch übertragen werden.
Die Symptome sind ähnlich wie bei einer normalen Grippe.
Zum Beispiel:
- Fieber
- Husten
- Schnupfen
Aber:
Manche Menschen haben auch Übelkeit oder Durchfall.
Ein bekannter Ausbruch von H1N1-Grippe war die Spanische Grippe.
Das war im Jahr 1918/1919."
Haben Sie Informationen zu MRSA?,"

Ja, ich habe Informationen zu MRSA. Laut dem RKI-Ratgeber für Ärzte können Staphylokokken-Erkrankungen, insbesondere Infektionen durch MRSA, durch eine Besiedlung mit dem Bakterium verursacht werden. Eine Besiedlung kann durch die Hände des ärztlichen und Pflegepersonals im Krankenhaus übertragen werden, was auf Intensivstationen besonders kritisch ist. MRSA sind unempfindlich gegen ansonsten hochwirksame Antibiotika, wodurch nur noch wenige, meist neuere Antibiotika zur Verfügung stehen. Es gibt auch resistente Salmonellen und Kolibakterien. Eine MRSA-Besiedelung kann durch die Hände des ärztlichen und Pflegepersonals im Krankenhaus passieren, was auf Intensivstationen besonders kritisch ist. Besonders gefährdet sind sehr kranke Menschen, schwere Infektionen zu entwickeln. MRSA können Haut und Schleimhäute besiedeln und oft resistent gegen hochwirksame Antibiotika sein. Laut Borgmann et al. gibt es eine Empfehlung des Robert Koch-Institutes, zumindest einen Versuch zu unternehmen, MRSA wieder von Haut und Schleimhäuten zu entfernen, was als Sanierung von MRSA-Trägern bezeichnet wird.","

Ja, ich habe Informationen über MRSA. Laut dem Ratgeber des RKI für Ärzte können Staphylokokken-Infektionen, insbesondere MRSA, durch eine Besiedlung mit dem Bakterium verursacht werden. Eine Besiedlung kann durch die Hände des medizinischen und Pflegepersonals im Krankenhaus übertragen werden, was auf Intensivstationen besonders kritisch ist. MRSA sind resistent gegen Antibiotika, die sonst sehr wirksam sind. Deshalb stehen nur noch wenige, meist neuere Antibiotika zur Verfügung. Es gibt auch resistente Salmonellen und Kolibakterien. Eine MRSA-Besiedlung kann durch die Hände des medizinischen und Pflegepersonals im Krankenhaus passieren, was auf Intensivstationen besonders kritisch ist. Besonders gefährdet sind sehr kranke Menschen, schwere Infektionen zu entwickeln. MRSA können Haut und Schleimhäute besiedeln und oft resistent gegen hochwirksame Antibiotika sein. Laut Borgmann et al. gibt es eine Empfehlung des Robert Koch-Instituts, zumindest einen Versuch zu unternehmen, MRSA wieder von Haut und Schleimhäuten zu entfernen. Das nennt man Sanierung von MRSA-Trägern. 

Leichte Sprache: 

Ja, ich weiß etwas über MRSA. MRSA ist ein Bakterium. MRSA kann eine Infektion verursachen. Das RKI ist eine Organisation. Das RKI hat einen Ratgeber für Ärzte. Im Ratgeber steht: MRSA kann sich auf der Haut und den Schleimhäuten von Menschen festsetzen. Das kann durch die Hände von Ärzten und Pflegern im Krankenhaus passieren. Das ist besonders kritisch auf Intensivstationen. MRSA ist resistent gegen viele Antibiotika. Das bedeutet: Die Antibiotika können MRSA nicht töten. Deshalb können nur noch wenige Antibiotika gegen MRSA helfen. Das RKI emp"
Was ist (sind) Menstruation?,"
Die Menstruation ist der natürlichste Vorgang der Welt, bei dem Frauen einmal im Monat ihre Periode haben. Es ist wichtig, dass das Thema Menstruation kein Tabuthema mehr ist.","
Die Monats-Blutung ist der natürlichste Vorgang der Welt. Bei Frauen kommt sie einmal im Monat. Es ist wichtig, dass das Thema Monats-Blutung kein Tabu-Thema mehr ist.

Leichte Sprache: 
Monats-Blutung ist normal.
Frauen haben sie einmal im Monat.
Es ist wichtig:
Das Thema Monats-Blutung ist nichts Schlimmes.
Alle sollen darüber reden können."
Was sind Pilzinfektionen?,"
Pilzinfektionen sind Infektionen, die durch Pilze hervorgerufen werden.","
Pilzinfektionen sind Krankheiten, die durch Pilze verursacht werden.

Text: 
Die häufigsten Pilzinfektionen sind Fußpilz, Nagelpilz und Scheidenpilz.
Übersetzung: 
Die meisten Pilzinfektionen sind Fußpilz, Nagelpilz und Scheidenpilz.

Text: 
Pilzinfektionen werden mit Medikamenten behandelt, die Pilze abtöten.
Übersetzung: 
Pilzinfektionen werden mit Medikamenten geheilt, die Pilze töten.

Text: 
Die Behandlung von Pilzinfektionen kann schwierig sein, weil Pilze sich manchmal in den Körper einnisten.
Übersetzung: 
Die Behandlung von Pilzinfektionen kann schwer sein, weil Pilze sich manchmal im Körper einnisten.

Text: 
Es ist wichtig, Pilzinfektionen richtig zu behandeln, um Komplikationen zu vermeiden.
Übersetzung: 
Es ist wichtig, Pilzinfektionen richtig zu behandeln, um Komplikationen zu verhindern.

Text: 
Wenn Pilzinfektionen nicht richtig behandelt werden, können sie sich auf andere Körperteile ausbreiten.
Übersetzung: 
Wenn Pilzinfektionen nicht richtig geheilt werden, können sie sich auf andere Körperteile ausbreiten.

Text: 
Pilzinfektionen können auch wiederkehren, wenn sie nicht richtig behandelt werden.
Übersetzung: 
Pilzinfektionen können auch zurückkehren, wenn sie nicht richtig geheilt werden.

Text: 
Es ist wichtig, Pilzinfektionen zu verhindern, indem man gute Hygiene praktiziert.
Übersetzung: 
Es ist wichtig, Pilzinfektionen zu verhindern, indem man gute Hygiene macht.

Text: "
Was ist (sind) COPD?,"
COPD steht für Chronic Obstructive Pulmonary Disease, übersetzt: chronisch obstruktive Lungenkrankheit. Es ist eine Sammelbezeichnung für mehrere Atemwegserkrankungen, vor allem bei Rauchern auftritt. Die Krankheit ist nicht heilbar, aber behandelbar. Zu jedem Zeitpunkt besteht die Chance, den Verlauf günstig zu beeinflussen.","
COPD bedeutet Chronisch Obstruktive Lungenerkrankung. Es ist eine Sammelbezeichnung für verschiedene Atemwegserkrankungen, die vor allem bei Rauchern auftritt. Die Krankheit ist nicht heilbar, aber behandelbar. Zu jedem Zeitpunkt besteht die Chance, den Verlauf günstig zu beeinflussen. 
Leichte Sprache: 
COPD heißt: Chronisch Obstruktive Lungen-Krankheit. Das ist eine Sammlung von verschiedenen Atem-Weg-Krankheiten. Die Krankheit ist nicht aus-heilbar. Aber sie ist behandelbar. Zu jeder Zeit gibt es die Chance, den Verlauf gut zu machen. 

Beispiel: 
COPD heißt: Chronisch Obstruktive Lungen-Krankheit. Das ist eine Sammlung von verschiedenen Atem-Weg-Krankheiten. Die Krankheit ist nicht aus-heilbar. Aber sie ist behandelbar. Zu jeder Zeit gibt es die Chance, den Verlauf gut zu machen. 

Beispiel: 
COPD heißt: Chronisch Obstruktive Lungen-Krankheit. Das ist eine Sammlung von verschiedenen Atem-Weg-Krankheiten. Die Krankheit ist nicht aus-heilbar. Aber sie ist behandelbar. Zu jeder Zeit gibt es die Chance, den Verlauf gut zu machen. 

Beispiel: 
COPD heißt: Chronisch Obstruktive Lungen-Krankheit. Das ist eine Sammlung von verschiedenen Atem-Weg-Krankheiten. Die Krankheit ist nicht aus-heilbar. Aber sie ist behandelbar. Zu jeder Zeit gibt es die Chance, den Verlauf gut zu machen. 

Beispiel: 
COPD heißt: Chronisch Obstruktive Lungen-Krankheit. Das ist eine Sammlung von verschiedenen Atem-Weg-Krankheiten. Die Krankheit ist nicht aus-heilbar. Aber sie ist behandelbar. Zu jeder Zeit gibt es die Chance, den"
